83, -16.06, -23.97, 140.80, 170.70, 0.992, -0.160, -0.288, 15:10:44.354
84, -13.44, -20.52, 146.17, 169.84, 0.992, -0.160, -0.288, 15:10:44.355
85, -18.43, -24.16, 158.65, 176.21, 0.992, -0.160, -0.288, 15:10:44.368
86, -27.80, -22.49, 140.14, 166.82, 0.992, -0.160, -0.288, 15:10:44.369
87, -16.52, -20.96, 143.83, 173.74, 0.992, -0.160, -0.288, 15:10:44.383
88, -15.51, -23.79, 164.34, 188.75, 0.992, -0.160, -0.288, 15:10:44.383
89, -16.58, -21.54, 136.45, 170.68, 0.992, -0.160, -0.288, 15:10:44.384
90, -10.38, -20.97, 140.34, 174.34, 0.992, -0.160, -0.288, 15:10:44.384
91, -18.01, -20.52, 161.40, 187.27, 0.992, -0.160, -0.288, 15:10:44.398
92, -11.30, -18.43, 161.42, 187.51, 0.992, -0.160, -0.288, 15:10:44.398
93, -14.79, -15.86, 147.45, 177.05, 0.992, -0.160, -0.288, 15:10:44.414
94, -20.93, -14.85, 169.98, 192.32, 0.992, -0.160, -0.288, 15:10:44.414
95, -26.11, -16.16, 174.75, 195.13, 0.992, -0.160, -0.288, 15:10:44.414
96, -19.45, -14.44, 161.61, 190.55, 0.992, -0.160, -0.288, 15:10:44.414
97, -20.92, -16.12, 171.12, 201.02, 0.992, -0.160, -0.288, 15:10:44.428
98, -24.66, -19.11, 180.12, 203.29, 0.992, -0.160, -0.288, 15:10:44.428
99, -22.81, -14.59, 177.19, 213.38, 0.992, -0.160, -0.288, 15:10:44.443
100, -19.88, -15.48, 154.83, 200.22, 0.992, -0.160, -0.288, 15:10:44.443
101, -23.88, -22.83, 184.56, 213.93, 0.992, -0.160, -0.288, 15:10:44.444
102, -20.68, -18.00, 179.15, 215.80, 0.992, -0.160, -0.288, 15:10:44.444
